@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1921,704,284,65,1907,0.032961,0.712551,0.915475,0.712551,0.084525,0.801366,0.259797,2.742718,0.999803
1922,703,285,65,1907,0.032961,0.711538,0.915365,0.711538,0.084635,0.800683,0.259459,2.742388,0.999808
1923,703,285,64,1908,0.032454,0.711538,0.916558,0.711538,0.083442,0.80114,0.259122,2.745963,0.999813
1924,702,286,64,1908,0.032454,0.710526,0.916449,0.710526,0.083551,0.800456,0.258784,2.745637,0.999821
1925,701,287,64,1908,0.032454,0.709514,0.91634,0.709514,0.08366,0.799772,0.258446,2.74531,0.999825
1926,701,287,63,1909,0.031947,0.709514,0.917539,0.709514,0.082461,0.800228,0.258108,2.748903,0.999835
1927,700,288,63,1909,0.031947,0.708502,0.917431,0.708502,0.082569,0.799543,0.25777,2.748579,0.999836
1928,700,288,62,1910,0.03144,0.708502,0.918635,0.708502,0.081365,0.8,0.257432,2.752186,0.999838
1929,699,289,62,1910,0.03144,0.70749,0.918528,0.70749,0.081472,0.799314,0.257095,2.751866,0.999843
1930,698,290,62,1910,0.03144,0.706478,0.918421,0.706478,0.081579,0.798627,0.256757,2.751545,0.999843
1931,698,290,61,1911,0.030933,0.706478,0.919631,0.706478,0.080369,0.799084,0.256419,2.75517,0.999858
1932,698,290,60,1912,0.030426,0.706478,0.920844,0.706478,0.079156,0.799542,0.256081,2.758805,0.999871
1933,697,291,60,1912,0.030426,0.705466,0.92074,0.705466,0.07926,0.798854,0.255743,2.758492,0.999875
1934,696,292,60,1912,0.030426,0.704453,0.920635,0.704453,0.079365,0.798165,0.255405,2.758177,0.99988
1935,695,293,60,1912,0.030426,0.703441,0.92053,0.703441,0.07947,0.797476,0.255068,2.757863,0.999885
1936,694,294,60,1912,0.030426,0.702429,0.920424,0.702429,0.079576,0.796785,0.25473,2.757547,0.999887
1937,693,295,60,1912,0.030426,0.701417,0.920319,0.701417,0.079681,0.796094,0.254392,2.75723,0.999892
1938,692,296,60,1912,0.030426,0.700405,0.920213,0.700405,0.079787,0.795402,0.254054,2.756913,0.999907
1939,692,296,59,1913,0.029919,0.700405,0.921438,0.700405,0.078562,0.79586,0.253716,2.760584,0.999908
1940,691,297,59,1913,0.029919,0.699393,0.921333,0.699393,0.078667,0.795167,0.253378,2.76027,0.999913
1941,691,297,58,1914,0.029412,0.699393,0.922563,0.699393,0.077437,0.795625,0.253041,2.763955,0.999915
1942,691,297,57,1915,0.028905,0.699393,0.923797,0.699393,0.076203,0.796083,0.252703,2.76765,0.999916
1943,690,298,57,1915,0.028905,0.698381,0.923695,0.698381,0.076305,0.795389,0.252365,2.767345,0.999916
1944,690,298,56,1916,0.028398,0.698381,0.924933,0.698381,0.075067,0.795848,0.252027,2.771054,0.999916
1945,690,298,55,1917,0.02789,0.698381,0.926174,0.698381,0.073826,0.796307,0.251689,2.774774,0.999918
1946,689,299,55,1917,0.02789,0.697368,0.926075,0.697368,0.073925,0.795612,0.251351,2.774477,0.999919
1947,688,300,55,1917,0.02789,0.696356,0.925976,0.696356,0.074024,0.794916,0.251014,2.774178,0.999921
1948,687,301,55,1917,0.02789,0.695344,0.925876,0.695344,0.074124,0.79422,0.250676,2.77388,0.999922
1949,686,302,55,1917,0.02789,0.694332,0.925776,0.694332,0.074224,0.793522,0.250338,2.77358,0.999923
1950,685,303,55,1917,0.02789,0.69332,0.925676,0.69332,0.074324,0.792824,0.25,2.773279,0.999924
1951,684,304,55,1917,0.02789,0.692308,0.925575,0.692308,0.074425,0.792125,0.249662,2.772978,0.99993
1952,683,305,55,1917,0.02789,0.691296,0.925474,0.691296,0.074526,0.791425,0.249324,2.772676,0.999933
1953,683,305,54,1918,0.027383,0.691296,0.92673,0.691296,0.07327,0.791884,0.248986,2.776438,0.999934
1954,682,306,54,1918,0.027383,0.690283,0.92663,0.690283,0.07337,0.791183,0.248649,2.77614,0.999937
1955,682,306,53,1919,0.026876,0.690283,0.927891,0.690283,0.072109,0.791642,0.248311,2.779917,0.999946
1956,681,307,53,1919,0.026876,0.689271,0.927793,0.689271,0.072207,0.790941,0.247973,2.779622,0.999946
1957,680,308,53,1919,0.026876,0.688259,0.927694,0.688259,0.072306,0.790238,0.247635,2.779327,0.999947
1958,679,309,53,1919,0.026876,0.687247,0.927596,0.687247,0.072404,0.789535,0.247297,2.779031,0.999947
1959,678,310,53,1919,0.026876,0.686235,0.927497,0.686235,0.072503,0.788831,0.246959,2.778735,0.999952
1960,677,311,53,1919,0.026876,0.685223,0.927397,0.685223,0.072603,0.788126,0.246622,2.778437,0.999953
1961,676,312,53,1919,0.026876,0.684211,0.927298,0.684211,0.072702,0.78742,0.246284,2.778139,0.999953
1962,675,313,53,1919,0.026876,0.683198,0.927198,0.683198,0.072802,0.786713,0.245946,2.77784,0.999954
1963,674,314,53,1919,0.026876,0.682186,0.927098,0.682186,0.072902,0.786006,0.245608,2.77754,0.999955
1964,673,315,53,1919,0.026876,0.681174,0.926997,0.681174,0.073003,0.785298,0.24527,2.777239,0.999956
1965,672,316,53,1919,0.026876,0.680162,0.926897,0.680162,0.073103,0.784588,0.244932,2.776937,0.999959
1966,672,316,52,1920,0.026369,0.680162,0.928177,0.680162,0.071823,0.785047,0.244595,2.780773,0.999961
1967,671,317,52,1920,0.026369,0.67915,0.928077,0.67915,0.071923,0.784337,0.244257,2.780475,0.999962
1968,671,317,51,1921,0.025862,0.67915,0.929363,0.67915,0.070637,0.784795,0.243919,2.784326,0.999964
1969,671,317,50,1922,0.025355,0.67915,0.930652,0.67915,0.069348,0.785255,0.243581,2.788188,0.999966
1970,670,318,50,1922,0.025355,0.678138,0.930556,0.678138,0.069444,0.784543,0.243243,2.787899,0.999967
1971,669,319,50,1922,0.025355,0.677126,0.930459,0.677126,0.069541,0.783831,0.242905,2.78761,0.999967
1972,669,319,49,1923,0.024848,0.677126,0.931755,0.677126,0.068245,0.784291,0.242568,2.791492,0.999967
1973,668,320,49,1923,0.024848,0.676113,0.93166,0.676113,0.06834,0.783578,0.24223,2.791207,0.999968
1974,667,321,49,1923,0.024848,0.675101,0.931564,0.675101,0.068436,0.782864,0.241892,2.790921,0.999968
1975,666,322,49,1923,0.024848,0.674089,0.931469,0.674089,0.068531,0.782149,0.241554,2.790634,0.999968
1976,665,323,49,1923,0.024848,0.673077,0.931373,0.673077,0.068627,0.781434,0.241216,2.790347,0.999969
1977,664,324,49,1923,0.024848,0.672065,0.931276,0.672065,0.068724,0.780717,0.240878,2.790059,0.99997
1978,663,325,49,1923,0.024848,0.671053,0.93118,0.671053,0.06882,0.78,0.240541,2.789769,0.99997
1979,662,326,49,1923,0.024848,0.67004,0.931083,0.67004,0.068917,0.779282,0.240203,2.789479,0.999971
1980,661,327,49,1923,0.024848,0.669028,0.930986,0.669028,0.069014,0.778563,0.239865,2.789189,0.999971
1981,660,328,49,1923,0.024848,0.668016,0.930889,0.668016,0.069111,0.777843,0.239527,2.788897,0.999972
1982,659,329,49,1923,0.024848,0.667004,0.930791,0.667004,0.069209,0.777123,0.239189,2.788604,0.999974
1983,658,330,49,1923,0.024848,0.665992,0.930693,0.665992,0.069307,0.776401,0.238851,2.788311,0.999974
1984,657,331,49,1923,0.024848,0.66498,0.930595,0.66498,0.069405,0.775679,0.238514,2.788017,0.999975
1985,656,332,49,1923,0.024848,0.663968,0.930496,0.663968,0.069504,0.774956,0.238176,2.787722,0.999975
1986,655,333,49,1923,0.024848,0.662955,0.930398,0.662955,0.069602,0.774232,0.237838,2.787426,0.999976
1987,654,334,49,1923,0.024848,0.661943,0.930299,0.661943,0.069701,0.773507,0.2375,2.78713,0.999976
1988,654,334,48,1924,0.024341,0.661943,0.931624,0.661943,0.068376,0.773964,0.237162,2.7911,0.999977
1989,653,335,48,1924,0.024341,0.660931,0.931526,0.660931,0.068474,0.773239,0.236824,2.790808,0.999978
1990,652,336,48,1924,0.024341,0.659919,0.931429,0.659919,0.068571,0.772512,0.236486,2.790515,0.999978
1991,651,337,48,1924,0.024341,0.658907,0.93133,0.658907,0.06867,0.771784,0.236149,2.790221,0.999978
1992,651,337,47,1925,0.023834,0.658907,0.932665,0.658907,0.067335,0.772242,0.235811,2.794218,0.999978
1993,650,338,47,1925,0.023834,0.657895,0.932568,0.657895,0.067432,0.771513,0.235473,2.793929,0.999978
1994,649,339,47,1925,0.023834,0.656883,0.932471,0.656883,0.067529,0.770784,0.235135,2.793639,0.999979
1995,648,340,47,1925,0.023834,0.65587,0.932374,0.65587,0.067626,0.770053,0.234797,2.793348,0.99998
1996,648,340,46,1926,0.023327,0.65587,0.933718,0.65587,0.066282,0.770511,0.234459,2.797373,0.999981
1997,647,341,46,1926,0.023327,0.654858,0.933622,0.654858,0.066378,0.76978,0.234122,2.797086,0.999983
1998,646,342,46,1926,0.023327,0.653846,0.933526,0.653846,0.066474,0.769048,0.233784,2.796799,0.999983
1999,645,343,46,1926,0.023327,0.652834,0.93343,0.652834,0.06657,0.768314,0.233446,2.79651,0.999983
2000,644,344,46,1926,0.023327,0.651822,0.933333,0.651822,0.066667,0.76758,0.233108,2.796221,0.999984
2001,644,344,45,1927,0.022819,0.651822,0.934688,0.651822,0.065312,0.768038,0.23277,2.80028,0.999984
2002,643,345,45,1927,0.022819,0.65081,0.934593,0.65081,0.065407,0.767303,0.232432,2.799995,0.999984
2003,642,346,45,1927,0.022819,0.649798,0.934498,0.649798,0.065502,0.766567,0.232095,2.79971,0.999984
2004,642,346,44,1928,0.022312,0.649798,0.93586,0.649798,0.06414,0.767025,0.231757,2.803791,0.999986
2005,641,347,44,1928,0.022312,0.648785,0.935766,0.648785,0.064234,0.766288,0.231419,2.803511,0.999986
2006,640,348,44,1928,0.022312,0.647773,0.935673,0.647773,0.064327,0.76555,0.231081,2.803229,0.999987
2007,639,349,44,1928,0.022312,0.646761,0.935578,0.646761,0.064422,0.764811,0.230743,2.802947,0.999987
2008,638,350,44,1928,0.022312,0.645749,0.935484,0.645749,0.064516,0.764072,0.230405,2.802664,0.999988
2009,637,351,44,1928,0.022312,0.644737,0.935389,0.644737,0.064611,0.763331,0.230068,2.80238,0.999989
2010,636,352,44,1928,0.022312,0.643725,0.935294,0.643725,0.064706,0.76259,0.22973,2.802096,0.99999
2011,636,352,43,1929,0.021805,0.643725,0.936672,0.643725,0.063328,0.763047,0.229392,2.806223,0.99999
2012,635,353,43,1929,0.021805,0.642713,0.936578,0.642713,0.063422,0.762305,0.229054,2.805943,0.99999
2013,634,354,43,1929,0.021805,0.6417,0.936484,0.6417,0.063516,0.761562,0.228716,2.805662,0.99999
2014,633,355,43,1929,0.021805,0.640688,0.936391,0.640688,0.063609,0.760817,0.228378,2.805381,0.99999
2015,632,356,43,1929,0.021805,0.639676,0.936296,0.639676,0.063704,0.760072,0.228041,2.805098,0.999991
2016,631,357,43,1929,0.021805,0.638664,0.936202,0.638664,0.063798,0.759326,0.227703,2.804815,0.999991
2017,630,358,43,1929,0.021805,0.637652,0.936107,0.637652,0.063893,0.758579,0.227365,2.804531,0.999991
2018,629,359,43,1929,0.021805,0.63664,0.936012,0.63664,0.063988,0.757831,0.227027,2.804246,0.999991
2019,628,360,43,1929,0.021805,0.635628,0.935917,0.635628,0.064083,0.757083,0.226689,2.80396,0.999991
2020,627,361,43,1929,0.021805,0.634615,0.935821,0.634615,0.064179,0.756333,0.226351,2.803674,0.999992
2021,627,361,42,1930,0.021298,0.634615,0.93722,0.634615,0.06278,0.756789,0.226014,2.807865,0.999992
2022,626,362,42,1930,0.021298,0.633603,0.937126,0.633603,0.062874,0.756039,0.225676,2.807583,0.999992
2023,626,362,41,1931,0.020791,0.633603,0.938531,0.633603,0.061469,0.756495,0.225338,2.811792,0.999992
2024,625,363,41,1931,0.020791,0.632591,0.938438,0.632591,0.061562,0.755744,0.225,2.811516,0.999992
2025,624,364,41,1931,0.020791,0.631579,0.938346,0.631579,0.061654,0.754991,0.224662,2.811239,0.999993
2026,623,365,41,1931,0.020791,0.630567,0.938253,0.630567,0.061747,0.754237,0.224324,2.81096,0.999993
2027,622,366,41,1931,0.020791,0.629555,0.93816,0.629555,0.06184,0.753483,0.223986,2.810681,0.999993
2028,621,367,41,1931,0.020791,0.628543,0.938066,0.628543,0.061934,0.752727,0.223649,2.810402,0.999993
2029,621,367,40,1932,0.020284,0.628543,0.939486,0.628543,0.060514,0.753184,0.223311,2.814653,0.999994
2030,620,368,40,1932,0.020284,0.62753,0.939394,0.62753,0.060606,0.752427,0.222973,2.814379,0.999994
2031,619,369,40,1932,0.020284,0.626518,0.939302,0.626518,0.060698,0.75167,0.222635,2.814103,0.999994
2032,619,369,39,1933,0.019777,0.626518,0.940729,0.626518,0.059271,0.752126,0.222297,2.81838,0.999994
2033,618,370,39,1933,0.019777,0.625506,0.940639,0.625506,0.059361,0.751368,0.221959,2.81811,0.999994
2034,617,371,39,1933,0.019777,0.624494,0.940549,0.624494,0.059451,0.750608,0.221622,2.817838,0.999994
2035,616,372,39,1933,0.019777,0.623482,0.940458,0.623482,0.059542,0.749848,0.221284,2.817567,0.999995
2036,615,373,39,1933,0.019777,0.62247,0.940367,0.62247,0.059633,0.749086,0.220946,2.817294,0.999995
2037,614,374,39,1933,0.019777,0.621457,0.940276,0.621457,0.059724,0.748324,0.220608,2.81702,0.999995
2038,613,375,39,1933,0.019777,0.620445,0.940184,0.620445,0.059816,0.747561,0.22027,2.816746,0.999995
2039,612,376,39,1933,0.019777,0.619433,0.940092,0.619433,0.059908,0.746797,0.219932,2.81647,0.999995
2040,611,377,39,1933,0.019777,0.618421,0.94,0.618421,0.06,0.746032,0.219595,2.816194,0.999995
2041,610,378,39,1933,0.019777,0.617409,0.939908,0.617409,0.060092,0.745266,0.219257,2.815917,0.999995
2042,609,379,39,1933,0.019777,0.616397,0.939815,0.616397,0.060185,0.744499,0.218919,2.81564,0.999995
2043,609,379,38,1934,0.01927,0.616397,0.941267,0.616397,0.058733,0.744954,0.218581,2.819991,0.999996
2044,608,380,38,1934,0.01927,0.615385,0.941176,0.615385,0.058824,0.744186,0.218243,2.819719,0.999996
2045,607,381,38,1934,0.01927,0.614372,0.941085,0.614372,0.058915,0.743417,0.217905,2.819446,0.999996
2046,606,382,38,1934,0.01927,0.61336,0.940994,0.61336,0.059006,0.742647,0.217568,2.819172,0.999996
2047,605,383,38,1934,0.01927,0.612348,0.940902,0.612348,0.059098,0.741876,0.21723,2.818897,0.999997
2048,605,383,37,1935,0.018763,0.612348,0.942368,0.612348,0.057632,0.742331,0.216892,2.823288,0.999997
2049,604,384,37,1935,0.018763,0.611336,0.942278,0.611336,0.057722,0.741559,0.216554,2.823018,0.999997
2050,603,385,37,1935,0.018763,0.610324,0.942188,0.610324,0.057813,0.740786,0.216216,2.822748,0.999997
2051,602,386,37,1935,0.018763,0.609312,0.942097,0.609312,0.057903,0.740012,0.215878,2.822477,0.999997
2052,602,386,36,1936,0.018256,0.609312,0.943574,0.609312,0.056426,0.740467,0.215541,2.826901,0.999997
2053,601,387,36,1936,0.018256,0.6083,0.943485,0.6083,0.056515,0.739692,0.215203,2.826635,0.999997
2054,600,388,36,1936,0.018256,0.607287,0.943396,0.607287,0.056604,0.738916,0.214865,2.826369,0.999997
2055,599,389,36,1936,0.018256,0.606275,0.943307,0.606275,0.056693,0.738139,0.214527,2.826102,0.999997
2056,599,389,35,1937,0.017748,0.606275,0.944795,0.606275,0.055205,0.738594,0.214189,2.83056,0.999997
2057,598,390,35,1937,0.017748,0.605263,0.944708,0.605263,0.055292,0.737816,0.213851,2.830298,0.999997
2058,597,391,35,1937,0.017748,0.604251,0.94462,0.604251,0.05538,0.737037,0.213514,2.830036,0.999997
2059,596,392,35,1937,0.017748,0.603239,0.944532,0.603239,0.055468,0.736257,0.213176,2.829773,0.999998
2060,595,393,35,1937,0.017748,0.602227,0.944444,0.602227,0.055556,0.735476,0.212838,2.82951,0.999998
2061,594,394,35,1937,0.017748,0.601215,0.944356,0.601215,0.055644,0.734694,0.2125,2.829245,0.999998
2062,594,394,34,1938,0.017241,0.601215,0.94586,0.601215,0.05414,0.735149,0.212162,2.83375,0.999998
2063,593,395,34,1938,0.017241,0.600202,0.945774,0.600202,0.054226,0.734365,0.211824,2.833492,0.999998
2064,592,396,34,1938,0.017241,0.59919,0.945687,0.59919,0.054313,0.733581,0.211486,2.833232,0.999998
2065,591,397,34,1938,0.017241,0.598178,0.9456,0.598178,0.0544,0.732796,0.211149,2.832972,0.999998
2066,590,398,34,1938,0.017241,0.597166,0.945513,0.597166,0.054487,0.73201,0.210811,2.83271,0.999999
2067,589,399,34,1938,0.017241,0.596154,0.945425,0.596154,0.054575,0.731223,0.210473,2.832448,0.999999
2068,588,400,34,1938,0.017241,0.595142,0.945338,0.595142,0.054662,0.730435,0.210135,2.832186,0.999999
2069,588,400,33,1939,0.016734,0.595142,0.94686,0.595142,0.05314,0.730889,0.209797,2.836746,0.999999
2070,587,401,33,1939,0.016734,0.59413,0.946774,0.59413,0.053226,0.7301,0.209459,2.836489,0.999999
2071,586,402,33,1939,0.016734,0.593117,0.946688,0.593117,0.053312,0.729309,0.209122,2.836232,0.999999
2072,585,403,33,1939,0.016734,0.592105,0.946602,0.592105,0.053398,0.728518,0.208784,2.835973,0.999999
2073,585,403,32,1940,0.016227,0.592105,0.948136,0.592105,0.051864,0.728972,0.208446,2.84057,0.999999
2074,584,404,32,1940,0.016227,0.591093,0.948052,0.591093,0.051948,0.72818,0.208108,2.840318,0.999999
2075,583,405,32,1940,0.016227,0.590081,0.947967,0.590081,0.052033,0.727386,0.20777,2.840065,0.999999
2076,582,406,32,1940,0.016227,0.589069,0.947883,0.589069,0.052117,0.726592,0.207432,2.839811,0.999999
2077,581,407,32,1940,0.016227,0.588057,0.947798,0.588057,0.052202,0.725796,0.207095,2.839556,0.999999
2078,580,408,32,1940,0.016227,0.587045,0.947712,0.587045,0.052288,0.725,0.206757,2.8393,0.999999
2079,580,408,31,1941,0.01572,0.587045,0.949264,0.587045,0.050736,0.725453,0.206419,2.843947,0.999999
2080,579,409,31,1941,0.01572,0.586032,0.94918,0.586032,0.05082,0.724656,0.206081,2.843698,0.999999
2081,578,410,31,1941,0.01572,0.58502,0.949097,0.58502,0.050903,0.723857,0.205743,2.843448,0.999999
2082,577,411,31,1941,0.01572,0.584008,0.949013,0.584008,0.050987,0.723058,0.205405,2.843197,0.999999
2083,577,411,30,1942,0.015213,0.584008,0.950577,0.584008,0.049423,0.723511,0.205068,2.847881,0.999999
2084,576,412,30,1942,0.015213,0.582996,0.950495,0.582996,0.049505,0.72271,0.20473,2.847637,0.999999
2085,576,412,29,1943,0.014706,0.582996,0.952066,0.582996,0.047934,0.723164,0.204392,2.852344,0.999999
2086,575,413,29,1943,0.014706,0.581984,0.951987,0.581984,0.048013,0.722362,0.204054,2.852106,0.999999
2087,574,414,29,1943,0.014706,0.580972,0.951907,0.580972,0.048093,0.721559,0.203716,2.851868,0.999999
2088,574,414,28,1944,0.014199,0.580972,0.953488,0.580972,0.046512,0.722013,0.203378,2.856605,0.999999
2089,573,415,28,1944,0.014199,0.57996,0.953411,0.57996,0.046589,0.721208,0.203041,2.856373,0.999999
2090,572,416,28,1944,0.014199,0.578947,0.953333,0.578947,0.046667,0.720403,0.202703,2.85614,1
2091,572,416,27,1945,0.013692,0.578947,0.954925,0.578947,0.045075,0.720857,0.202365,2.860909,1
2092,571,417,27,1945,0.013692,0.577935,0.954849,0.577935,0.045151,0.72005,0.202027,2.860683,1
2093,570,418,27,1945,0.013692,0.576923,0.954774,0.576923,0.045226,0.719243,0.201689,2.860456,1
2094,569,419,27,1945,0.013692,0.575911,0.954698,0.575911,0.045302,0.718434,0.201351,2.860229,1
2095,568,420,27,1945,0.013692,0.574899,0.954622,0.574899,0.045378,0.717625,0.201014,2.860001,1
2096,567,421,27,1945,0.013692,0.573887,0.954545,0.573887,0.045455,0.716814,0.200676,2.859772,1
2097,566,422,27,1945,0.013692,0.572874,0.954469,0.572874,0.045531,0.716003,0.200338,2.859542,1
2098,565,423,27,1945,0.013692,0.571862,0.954392,0.571862,0.045608,0.71519,0.2,2.859312,1
2099,565,423,26,1946,0.013185,0.571862,0.956007,0.571862,0.043993,0.715643,0.199662,2.86415,1
2100,564,424,26,1946,0.013185,0.57085,0.955932,0.57085,0.044068,0.714829,0.199324,2.863926,1
2101,563,425,26,1946,0.013185,0.569838,0.955857,0.569838,0.044143,0.714014,0.198986,2.863702,1
2102,562,426,26,1946,0.013185,0.568826,0.955782,0.568826,0.044218,0.713198,0.198649,2.863477,1
2103,561,427,26,1946,0.013185,0.567814,0.955707,0.567814,0.044293,0.712381,0.198311,2.863252,1
2104,560,428,26,1946,0.013185,0.566802,0.955631,0.566802,0.044369,0.711563,0.197973,2.863025,1
2105,559,429,26,1946,0.013185,0.565789,0.955556,0.565789,0.044444,0.710744,0.197635,2.862798,1
2106,558,430,26,1946,0.013185,0.564777,0.955479,0.564777,0.044521,0.709924,0.197297,2.86257,1
2107,557,431,26,1946,0.013185,0.563765,0.955403,0.563765,0.044597,0.709102,0.196959,2.862341,1
2108,556,432,26,1946,0.013185,0.562753,0.955326,0.562753,0.044674,0.70828,0.196622,2.862112,1
2109,556,432,25,1947,0.012677,0.562753,0.956971,0.562753,0.043029,0.708732,0.196284,2.867038,1
2110,555,433,25,1947,0.012677,0.561741,0.956897,0.561741,0.043103,0.707908,0.195946,2.866816,1
2111,554,434,25,1947,0.012677,0.560729,0.956822,0.560729,0.043178,0.707084,0.195608,2.866593,1
2112,553,435,25,1947,0.012677,0.559717,0.956747,0.559717,0.043253,0.706258,0.19527,2.866369,1
2113,552,436,25,1947,0.012677,0.558704,0.956672,0.558704,0.043328,0.705431,0.194932,2.866144,1
2114,551,437,25,1947,0.012677,0.557692,0.956597,0.557692,0.043403,0.704604,0.194595,2.865919,1
2115,550,438,25,1947,0.012677,0.55668,0.956522,0.55668,0.043478,0.703775,0.194257,2.865693,1
2116,549,439,25,1947,0.012677,0.555668,0.956446,0.555668,0.043554,0.702945,0.193919,2.865466,1
2117,548,440,25,1947,0.012677,0.554656,0.95637,0.554656,0.04363,0.702114,0.193581,2.865238,1
2118,547,441,25,1947,0.012677,0.553644,0.956294,0.553644,0.043706,0.701282,0.193243,2.865009,1
2119,546,442,25,1947,0.012677,0.552632,0.956217,0.552632,0.043783,0.700449,0.192905,2.86478,1
2120,545,443,25,1947,0.012677,0.551619,0.95614,0.551619,0.04386,0.699615,0.192568,2.86455,1
2121,544,444,25,1947,0.012677,0.550607,0.956063,0.550607,0.043937,0.69878,0.19223,2.864319,1
2122,543,445,25,1947,0.012677,0.549595,0.955986,0.549595,0.044014,0.697943,0.191892,2.864087,1
2123,542,446,25,1947,0.012677,0.548583,0.955908,0.548583,0.044092,0.697106,0.191554,2.863855,1
2124,541,447,25,1947,0.012677,0.547571,0.95583,0.547571,0.04417,0.696268,0.191216,2.863621,1
2125,540,448,25,1947,0.012677,0.546559,0.955752,0.546559,0.044248,0.695428,0.190878,2.863387,1
2126,539,449,25,1947,0.012677,0.545547,0.955674,0.545547,0.044326,0.694588,0.190541,2.863152,1
2127,538,450,25,1947,0.012677,0.544534,0.955595,0.544534,0.044405,0.693746,0.190203,2.862916,1
2128,537,451,25,1947,0.012677,0.543522,0.955516,0.543522,0.044484,0.692903,0.189865,2.86268,1
2129,537,451,24,1948,0.01217,0.543522,0.957219,0.543522,0.042781,0.693351,0.189527,2.867782,1
2130,537,451,23,1949,0.011663,0.543522,0.958929,0.543522,0.041071,0.693798,0.189189,2.872903,1
2131,537,451,22,1950,0.011156,0.543522,0.960644,0.543522,0.039356,0.694247,0.188851,2.878043,1
2132,536,452,22,1950,0.011156,0.54251,0.960573,0.54251,0.039427,0.693402,0.188514,2.877831,1
2133,535,453,22,1950,0.011156,0.541498,0.960503,0.541498,0.039497,0.692557,0.188176,2.877619,1
2134,534,454,22,1950,0.011156,0.540486,0.960432,0.540486,0.039568,0.69171,0.187838,2.877407,1
2135,533,455,22,1950,0.011156,0.539474,0.96036,0.539474,0.03964,0.690862,0.1875,2.877193,1
2136,532,456,22,1950,0.011156,0.538462,0.960289,0.538462,0.039711,0.690013,0.187162,2.876979,1
2137,532,456,21,1951,0.010649,0.538462,0.962025,0.538462,0.037975,0.690461,0.186824,2.882181,1
2138,531,457,21,1951,0.010649,0.537449,0.961957,0.537449,0.038043,0.68961,0.186486,2.881975,1
2139,530,458,21,1951,0.010649,0.536437,0.961887,0.536437,0.038113,0.688759,0.186149,2.881768,1
2140,530,458,20,1952,0.010142,0.536437,0.963636,0.536437,0.036364,0.689207,0.185811,2.887008,1
2141,529,459,20,1952,0.010142,0.535425,0.96357,0.535425,0.03643,0.688354,0.185473,2.886809,1
2142,528,460,20,1952,0.010142,0.534413,0.963504,0.534413,0.036496,0.6875,0.185135,2.88661,1
2143,527,461,20,1952,0.010142,0.533401,0.963437,0.533401,0.036563,0.686645,0.184797,2.88641,1
2144,526,462,20,1952,0.010142,0.532389,0.96337,0.532389,0.03663,0.685789,0.184459,2.88621,1
2145,525,463,20,1952,0.010142,0.531377,0.963303,0.531377,0.036697,0.684932,0.184122,2.886008,1
2146,524,464,20,1952,0.010142,0.530364,0.963235,0.530364,0.036765,0.684073,0.183784,2.885806,1
2147,523,465,20,1952,0.010142,0.529352,0.963168,0.529352,0.036832,0.683214,0.183446,2.885603,1
2148,522,466,20,1952,0.010142,0.52834,0.9631,0.52834,0.0369,0.682353,0.183108,2.8854,1
2149,521,467,20,1952,0.010142,0.527328,0.963031,0.527328,0.036969,0.681491,0.18277,2.885195,1
2150,520,468,20,1952,0.010142,0.526316,0.962963,0.526316,0.037037,0.680628,0.182432,2.88499,1
2151,519,469,20,1952,0.010142,0.525304,0.962894,0.525304,0.037106,0.679764,0.182095,2.884784,1
2152,518,470,20,1952,0.010142,0.524291,0.962825,0.524291,0.037175,0.678899,0.181757,2.884578,1
2153,517,471,20,1952,0.010142,0.523279,0.962756,0.523279,0.037244,0.678033,0.181419,2.88437,1
2154,516,472,20,1952,0.010142,0.522267,0.962687,0.522267,0.037313,0.677165,0.181081,2.884162,1
2155,516,472,19,1953,0.009635,0.522267,0.964486,0.522267,0.035514,0.67761,0.180743,2.889553,1
2156,515,473,19,1953,0.009635,0.521255,0.964419,0.521255,0.035581,0.676741,0.180405,2.889354,1
2157,514,474,19,1953,0.009635,0.520243,0.964353,0.520243,0.035647,0.675871,0.180068,2.889154,1
2158,513,475,19,1953,0.009635,0.519231,0.964286,0.519231,0.035714,0.675,0.17973,2.888953,1
2159,512,476,19,1953,0.009635,0.518219,0.964218,0.518219,0.035782,0.674128,0.179392,2.888752,1
2160,511,477,19,1953,0.009635,0.517206,0.964151,0.517206,0.035849,0.673254,0.179054,2.888549,1
2161,510,478,19,1953,0.009635,0.516194,0.964083,0.516194,0.035917,0.67238,0.178716,2.888346,1
2162,509,479,19,1953,0.009635,0.515182,0.964015,0.515182,0.035985,0.671504,0.178378,2.888143,1
2163,508,480,19,1953,0.009635,0.51417,0.963947,0.51417,0.036053,0.670627,0.178041,2.887938,1
2164,507,481,19,1953,0.009635,0.513158,0.963878,0.513158,0.036122,0.669749,0.177703,2.887733,1
2165,507,481,18,1954,0.009128,0.513158,0.965714,0.513158,0.034286,0.670192,0.177365,2.893233,1
2166,506,482,18,1954,0.009128,0.512146,0.965649,0.512146,0.034351,0.669312,0.177027,2.893037,1
