@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1601,406,318,144,1283,0.100911,0.560773,0.738182,0.560773,0.261818,0.637363,0.255695,2.193134,0.992142
1602,406,318,143,1284,0.10021,0.560773,0.739526,0.560773,0.260474,0.637863,0.25523,2.197129,0.992169
1603,406,318,142,1285,0.099509,0.560773,0.740876,0.560773,0.259124,0.638365,0.254765,2.201138,0.992196
1604,406,318,141,1286,0.098809,0.560773,0.74223,0.560773,0.25777,0.638867,0.2543,2.205162,0.992199
1605,406,318,140,1287,0.098108,0.560773,0.74359,0.560773,0.25641,0.63937,0.253835,2.209201,0.992219
1606,406,318,139,1288,0.097407,0.560773,0.744954,0.560773,0.255046,0.639874,0.253371,2.213255,0.992232
1607,406,318,138,1289,0.096706,0.560773,0.746324,0.560773,0.253676,0.640379,0.252906,2.217323,0.992233
1608,406,318,137,1290,0.096006,0.560773,0.747698,0.560773,0.252302,0.640884,0.252441,2.221407,0.992251
1609,405,319,137,1290,0.096006,0.559392,0.747232,0.559392,0.252768,0.63981,0.251976,2.220024,0.992256
1610,404,320,137,1290,0.096006,0.558011,0.746765,0.558011,0.253235,0.638735,0.251511,2.218635,0.992258
1611,403,321,137,1290,0.096006,0.55663,0.746296,0.55663,0.253704,0.637658,0.251046,2.217242,0.992261
1612,403,321,136,1291,0.095305,0.55663,0.747681,0.55663,0.252319,0.638163,0.250581,2.221356,0.992279
1613,403,321,135,1292,0.094604,0.55663,0.749071,0.55663,0.250929,0.638669,0.250116,2.225485,0.992284
1614,402,322,135,1292,0.094604,0.555249,0.748603,0.555249,0.251397,0.637589,0.249651,2.224096,0.992288
1615,401,323,135,1292,0.094604,0.553867,0.748134,0.553867,0.251866,0.636508,0.249186,2.222703,0.992303
1616,400,324,135,1292,0.094604,0.552486,0.747664,0.552486,0.252336,0.635425,0.248722,2.221304,0.992319
1617,399,325,135,1292,0.094604,0.551105,0.747191,0.551105,0.252809,0.63434,0.248257,2.2199,0.992324
1618,399,325,134,1293,0.093903,0.551105,0.748593,0.551105,0.251407,0.634845,0.247792,2.224065,0.992371
1619,399,325,133,1294,0.093203,0.551105,0.75,0.551105,0.25,0.63535,0.247327,2.228246,0.992377
1620,398,326,133,1294,0.093203,0.549724,0.749529,0.549724,0.250471,0.634263,0.246862,2.226847,0.992393
1621,398,326,132,1295,0.092502,0.549724,0.750943,0.549724,0.249057,0.634769,0.246397,2.231049,0.992407
1622,397,327,132,1295,0.092502,0.548343,0.750473,0.548343,0.249527,0.633679,0.245932,2.22965,0.992421
1623,396,328,132,1295,0.092502,0.546961,0.75,0.546961,0.25,0.632588,0.245467,2.228246,0.992423
1624,395,329,132,1295,0.092502,0.54558,0.749526,0.54558,0.250474,0.631495,0.245002,2.226836,0.992425
1625,394,330,132,1295,0.092502,0.544199,0.749049,0.544199,0.250951,0.6304,0.244537,2.225422,0.992435
1626,393,331,132,1295,0.092502,0.542818,0.748571,0.542818,0.251429,0.629303,0.244073,2.224002,0.992448
1627,393,331,131,1296,0.091801,0.542818,0.75,0.542818,0.25,0.629808,0.243608,2.228246,0.992461
1628,393,331,130,1297,0.0911,0.542818,0.751434,0.542818,0.248566,0.630313,0.243143,2.232506,0.992466
1629,392,332,130,1297,0.0911,0.541436,0.750958,0.541436,0.249042,0.629213,0.242678,2.231092,0.992478
1630,392,332,129,1298,0.090399,0.541436,0.752399,0.541436,0.247601,0.629719,0.242213,2.235374,0.992491
1631,391,333,129,1298,0.090399,0.540055,0.751923,0.540055,0.248077,0.628617,0.241748,2.233959,0.992511
1632,390,334,129,1298,0.090399,0.538674,0.751445,0.538674,0.248555,0.627514,0.241283,2.232539,0.992524
1633,389,335,129,1298,0.090399,0.537293,0.750965,0.537293,0.249035,0.626409,0.240818,2.231114,0.992526
1634,388,336,129,1298,0.090399,0.535912,0.750484,0.535912,0.249516,0.625302,0.240353,2.229683,0.992534
1635,387,337,129,1298,0.090399,0.53453,0.75,0.53453,0.25,0.624194,0.239888,2.228246,0.992544
1636,386,338,129,1298,0.090399,0.533149,0.749515,0.533149,0.250485,0.623083,0.239424,2.226804,0.992548
1637,385,339,129,1298,0.090399,0.531768,0.749027,0.531768,0.250973,0.621971,0.238959,2.225356,0.99255
1638,385,339,128,1299,0.089699,0.531768,0.750487,0.531768,0.249513,0.622474,0.238494,2.229694,0.992561
1639,384,340,128,1299,0.089699,0.530387,0.75,0.530387,0.25,0.621359,0.238029,2.228246,0.992576
1640,383,341,128,1299,0.089699,0.529006,0.749511,0.529006,0.250489,0.620243,0.237564,2.226792,0.992579
1641,383,341,127,1300,0.088998,0.529006,0.75098,0.529006,0.24902,0.620746,0.237099,2.231159,0.992582
1642,382,342,127,1300,0.088998,0.527624,0.750491,0.527624,0.249509,0.619627,0.236634,2.229705,0.992587
1643,381,343,127,1300,0.088998,0.526243,0.75,0.526243,0.25,0.618506,0.236169,2.228246,0.992589
1644,380,344,127,1300,0.088998,0.524862,0.749507,0.524862,0.250493,0.617384,0.235704,2.226781,0.992596
1645,379,345,127,1300,0.088998,0.523481,0.749012,0.523481,0.250988,0.61626,0.235239,2.22531,0.992597
1646,379,345,126,1301,0.088297,0.523481,0.750495,0.523481,0.249505,0.616762,0.234775,2.229717,0.9926
1647,379,345,125,1302,0.087596,0.523481,0.751984,0.523481,0.248016,0.617264,0.23431,2.234141,0.992606
1648,379,345,124,1303,0.086896,0.523481,0.753479,0.523481,0.246521,0.617767,0.233845,2.238582,0.992607
1649,379,345,123,1304,0.086195,0.523481,0.75498,0.523481,0.24502,0.618271,0.23338,2.243042,0.992608
1650,379,345,122,1305,0.085494,0.523481,0.756487,0.523481,0.243513,0.618776,0.232915,2.247519,0.992614
1651,378,346,122,1305,0.085494,0.522099,0.756,0.522099,0.244,0.617647,0.23245,2.246072,0.992619
1652,377,347,122,1305,0.085494,0.520718,0.755511,0.520718,0.244489,0.616517,0.231985,2.244619,0.99262
1653,377,347,121,1306,0.084793,0.520718,0.757028,0.520718,0.242972,0.617021,0.23152,2.249126,0.992624
1654,377,347,120,1307,0.084093,0.520718,0.758551,0.520718,0.241449,0.617527,0.231055,2.253652,0.992642
1655,377,347,119,1308,0.083392,0.520718,0.760081,0.520718,0.239919,0.618033,0.23059,2.258195,0.992643
1656,376,348,119,1308,0.083392,0.519337,0.759596,0.519337,0.240404,0.616899,0.230126,2.256755,0.992651
1657,376,348,118,1309,0.082691,0.519337,0.761134,0.519337,0.238866,0.617406,0.229661,2.261324,0.992674
1658,376,348,117,1310,0.08199,0.519337,0.762677,0.519337,0.237323,0.617913,0.229196,2.265911,0.992684
1659,376,348,116,1311,0.081289,0.519337,0.764228,0.519337,0.235772,0.618421,0.228731,2.270516,0.992702
1660,376,348,115,1312,0.080589,0.519337,0.765784,0.519337,0.234216,0.61893,0.228266,2.27514,0.992704
1661,376,348,114,1313,0.079888,0.519337,0.767347,0.519337,0.232653,0.61944,0.227801,2.279784,0.992707
1662,376,348,113,1314,0.079187,0.519337,0.768916,0.519337,0.231084,0.619951,0.227336,2.284446,0.992721
1663,376,348,112,1315,0.078486,0.519337,0.770492,0.519337,0.229508,0.620462,0.226871,2.289127,0.992736
1664,375,349,112,1315,0.078486,0.517956,0.770021,0.517956,0.229979,0.619323,0.226406,2.287727,0.992739
1665,374,350,112,1315,0.078486,0.516575,0.769547,0.516575,0.230453,0.618182,0.225941,2.286321,0.992746
1666,373,351,112,1315,0.078486,0.515193,0.769072,0.515193,0.230928,0.617039,0.225477,2.284909,0.992754
1667,372,352,112,1315,0.078486,0.513812,0.768595,0.513812,0.231405,0.615894,0.225012,2.283492,0.992763
1668,371,353,112,1315,0.078486,0.512431,0.768116,0.512431,0.231884,0.614747,0.224547,2.282068,0.992764
1669,370,354,112,1315,0.078486,0.51105,0.767635,0.51105,0.232365,0.613599,0.224082,2.280639,0.992764
1670,369,355,112,1315,0.078486,0.509669,0.767152,0.509669,0.232848,0.612448,0.223617,2.279204,0.992777
1671,368,356,112,1315,0.078486,0.508287,0.766667,0.508287,0.233333,0.611296,0.223152,2.277762,0.99279
1672,368,356,111,1316,0.077786,0.508287,0.768267,0.508287,0.231733,0.611804,0.222687,2.282518,0.99281
1673,367,357,111,1316,0.077786,0.506906,0.767782,0.506906,0.232218,0.610649,0.222222,2.281077,0.992812
1674,366,358,111,1316,0.077786,0.505525,0.767296,0.505525,0.232704,0.609492,0.221757,2.279631,0.99282
1675,366,358,110,1317,0.077085,0.505525,0.768908,0.505525,0.231092,0.61,0.221292,2.28442,0.992821
1676,366,358,109,1318,0.076384,0.505525,0.770526,0.505525,0.229474,0.610509,0.220828,2.289229,0.992826
1677,366,358,108,1319,0.075683,0.505525,0.772152,0.505525,0.227848,0.611018,0.220363,2.294059,0.992828
1678,366,358,107,1320,0.074982,0.505525,0.773784,0.505525,0.226216,0.611529,0.219898,2.298909,0.99283
1679,366,358,106,1321,0.074282,0.505525,0.775424,0.505525,0.224576,0.61204,0.219433,2.30378,0.992843
1680,366,358,105,1322,0.073581,0.505525,0.77707,0.505525,0.22293,0.612552,0.218968,2.308671,0.992869
1681,365,359,105,1322,0.073581,0.504144,0.776596,0.504144,0.223404,0.61139,0.218503,2.307262,0.992871
1682,365,359,104,1323,0.07288,0.504144,0.778252,0.504144,0.221748,0.611903,0.218038,2.312181,0.992874
1683,364,360,104,1323,0.07288,0.502762,0.777778,0.502762,0.222222,0.610738,0.217573,2.310773,0.992878
1684,363,361,104,1323,0.07288,0.501381,0.777302,0.501381,0.222698,0.609572,0.217108,2.30936,0.992881
1685,362,362,104,1323,0.07288,0.5,0.776824,0.5,0.223176,0.608403,0.216643,2.30794,0.992885
1686,361,363,104,1323,0.07288,0.498619,0.776344,0.498619,0.223656,0.607233,0.216179,2.306514,0.992898
1687,361,363,103,1324,0.072179,0.498619,0.778017,0.498619,0.221983,0.607744,0.215714,2.311485,0.992903
1688,360,364,103,1324,0.072179,0.497238,0.777538,0.497238,0.222462,0.606571,0.215249,2.31006,0.992904
1689,359,365,103,1324,0.072179,0.495856,0.777056,0.495856,0.222944,0.605396,0.214784,2.30863,0.992921
1690,358,366,103,1324,0.072179,0.494475,0.776573,0.494475,0.223427,0.604219,0.214319,2.307193,0.992922
1691,357,367,103,1324,0.072179,0.493094,0.776087,0.493094,0.223913,0.603041,0.213854,2.30575,0.992922
1692,356,368,103,1324,0.072179,0.491713,0.775599,0.491713,0.224401,0.60186,0.213389,2.304301,0.992946
1693,355,369,103,1324,0.072179,0.490331,0.775109,0.490331,0.224891,0.600677,0.212924,2.302845,0.992949
1694,355,369,102,1325,0.071479,0.490331,0.776805,0.490331,0.223195,0.601185,0.212459,2.307884,0.992957
1695,354,370,102,1325,0.071479,0.48895,0.776316,0.48895,0.223684,0.6,0.211994,2.30643,0.99296
1696,353,371,102,1325,0.071479,0.487569,0.775824,0.487569,0.224176,0.598813,0.21153,2.304969,0.992966
1697,353,371,101,1326,0.070778,0.487569,0.777533,0.487569,0.222467,0.599321,0.211065,2.310046,0.99298
1698,352,372,101,1326,0.070778,0.486188,0.777042,0.486188,0.222958,0.598131,0.2106,2.308587,0.992987
1699,351,373,101,1326,0.070778,0.484807,0.776549,0.484807,0.223451,0.596939,0.210135,2.307122,0.993059
1700,351,373,100,1327,0.070077,0.484807,0.778271,0.484807,0.221729,0.597447,0.20967,2.312237,0.993071
1701,351,373,99,1328,0.069376,0.484807,0.78,0.484807,0.22,0.597956,0.209205,2.317376,0.993072
1702,350,374,99,1328,0.069376,0.483425,0.77951,0.483425,0.22049,0.59676,0.20874,2.31592,0.993073
1703,349,375,99,1328,0.069376,0.482044,0.779018,0.482044,0.220982,0.595563,0.208275,2.314458,0.993083
1704,349,375,98,1329,0.068676,0.482044,0.780761,0.482044,0.219239,0.596072,0.20781,2.319636,0.993087
1705,349,375,97,1330,0.067975,0.482044,0.782511,0.482044,0.217489,0.596581,0.207345,2.324836,0.993087
1706,349,375,96,1331,0.067274,0.482044,0.78427,0.482044,0.21573,0.597092,0.206881,2.330061,0.993092
1707,349,375,95,1332,0.066573,0.482044,0.786036,0.482044,0.213964,0.597603,0.206416,2.335309,0.993134
1708,348,376,95,1332,0.066573,0.480663,0.785553,0.480663,0.214447,0.596401,0.205951,2.333874,0.993138
1709,347,377,95,1332,0.066573,0.479282,0.785068,0.479282,0.214932,0.595197,0.205486,2.332432,0.993154
1710,346,378,95,1332,0.066573,0.477901,0.78458,0.477901,0.21542,0.593991,0.205021,2.330984,0.993165
1711,345,379,95,1332,0.066573,0.476519,0.784091,0.476519,0.215909,0.592784,0.204556,2.32953,0.993185
1712,345,379,94,1333,0.065872,0.476519,0.785877,0.476519,0.214123,0.593293,0.204091,2.334836,0.993191
1713,344,380,94,1333,0.065872,0.475138,0.785388,0.475138,0.214612,0.592083,0.203626,2.333384,0.993207
1714,344,380,93,1334,0.065172,0.475138,0.787185,0.475138,0.212815,0.592593,0.203161,2.338723,0.993217
1715,344,380,92,1335,0.064471,0.475138,0.788991,0.475138,0.211009,0.593103,0.202696,2.344087,0.993221
1716,343,381,92,1335,0.064471,0.473757,0.788506,0.473757,0.211494,0.59189,0.202232,2.342646,0.993251
1717,343,381,91,1336,0.06377,0.473757,0.790323,0.473757,0.209677,0.592401,0.201767,2.348044,0.993253
1718,342,382,91,1336,0.06377,0.472376,0.789838,0.472376,0.210162,0.591184,0.201302,2.346605,0.993261
1719,342,382,90,1337,0.063069,0.472376,0.791667,0.472376,0.208333,0.591696,0.200837,2.352037,0.993269
1720,342,382,89,1338,0.062369,0.472376,0.793503,0.472376,0.206497,0.592208,0.200372,2.357494,0.99327
1721,342,382,88,1339,0.061668,0.472376,0.795349,0.472376,0.204651,0.592721,0.199907,2.362977,0.993271
1722,342,382,87,1340,0.060967,0.472376,0.797203,0.472376,0.202797,0.593235,0.199442,2.368485,0.993286
1723,342,382,86,1341,0.060266,0.472376,0.799065,0.472376,0.200935,0.59375,0.198977,2.374019,0.993294
1724,341,383,86,1341,0.060266,0.470994,0.798595,0.470994,0.201405,0.592528,0.198512,2.372621,0.993297
1725,340,384,86,1341,0.060266,0.469613,0.798122,0.469613,0.201878,0.591304,0.198047,2.371216,0.993299
1726,339,385,86,1341,0.060266,0.468232,0.797647,0.468232,0.202353,0.590078,0.197583,2.369805,0.993315
1727,339,385,85,1342,0.059566,0.468232,0.799528,0.468232,0.200472,0.590592,0.197118,2.375394,0.993347
1728,338,386,85,1342,0.059566,0.466851,0.799054,0.466851,0.200946,0.589364,0.196653,2.373986,0.993348
1729,337,387,85,1342,0.059566,0.46547,0.798578,0.46547,0.201422,0.588133,0.196188,2.372571,0.993348
1730,336,388,85,1342,0.059566,0.464088,0.7981,0.464088,0.2019,0.5869,0.195723,2.37115,0.993356
1731,335,389,85,1342,0.059566,0.462707,0.797619,0.462707,0.202381,0.585664,0.195258,2.369722,0.993356
1732,334,390,85,1342,0.059566,0.461326,0.797136,0.461326,0.202864,0.584427,0.194793,2.368287,0.993366
1733,333,391,85,1342,0.059566,0.459945,0.796651,0.459945,0.203349,0.583187,0.194328,2.366845,0.993373
1734,333,391,84,1343,0.058865,0.459945,0.798561,0.459945,0.201439,0.583699,0.193863,2.372521,0.993379
1735,332,392,84,1343,0.058865,0.458564,0.798077,0.458564,0.201923,0.582456,0.193398,2.371082,0.993393
1736,331,393,84,1343,0.058865,0.457182,0.79759,0.457182,0.20241,0.581212,0.192934,2.369637,0.993395
1737,330,394,84,1343,0.058865,0.455801,0.797101,0.455801,0.202899,0.579965,0.192469,2.368184,0.993403
1738,329,395,84,1343,0.058865,0.45442,0.79661,0.45442,0.20339,0.578716,0.192004,2.366724,0.993405
1739,328,396,84,1343,0.058865,0.453039,0.796117,0.453039,0.203883,0.577465,0.191539,2.365258,0.993406
1740,327,397,84,1343,0.058865,0.451657,0.79562,0.451657,0.20438,0.576211,0.191074,2.363784,0.993412
1741,327,397,83,1344,0.058164,0.451657,0.797561,0.451657,0.202439,0.57672,0.190609,2.369549,0.993419
1742,326,398,83,1344,0.058164,0.450276,0.797066,0.450276,0.202934,0.575463,0.190144,2.368079,0.993426
1743,326,398,82,1345,0.057463,0.450276,0.79902,0.450276,0.20098,0.575972,0.189679,2.373883,0.993434
1744,326,398,81,1346,0.056762,0.450276,0.800983,0.450276,0.199017,0.576481,0.189214,2.379715,0.993442
1745,325,399,81,1346,0.056762,0.448895,0.800493,0.448895,0.199507,0.575221,0.188749,2.378259,0.993443
1746,325,399,80,1347,0.056062,0.448895,0.802469,0.448895,0.197531,0.575731,0.188285,2.384131,0.993457
1747,325,399,79,1348,0.055361,0.448895,0.804455,0.448895,0.195545,0.576241,0.18782,2.390033,0.993469
1748,324,400,79,1348,0.055361,0.447514,0.80397,0.447514,0.19603,0.574978,0.187355,2.388591,0.993472
1749,323,401,79,1348,0.055361,0.446133,0.803483,0.446133,0.196517,0.573712,0.18689,2.387142,0.993483
1750,322,402,79,1348,0.055361,0.444751,0.802993,0.444751,0.197007,0.572444,0.186425,2.385686,0.993485
1751,322,402,78,1349,0.05466,0.444751,0.805,0.444751,0.195,0.572954,0.18596,2.391651,0.99349
1752,322,402,77,1350,0.053959,0.444751,0.807018,0.444751,0.192982,0.573464,0.185495,2.397645,0.993501
1753,322,402,76,1351,0.053259,0.444751,0.809045,0.444751,0.190955,0.573975,0.18503,2.403669,0.99352
1754,321,403,76,1351,0.053259,0.44337,0.808564,0.44337,0.191436,0.572703,0.184565,2.40224,0.993547
1755,320,404,76,1351,0.053259,0.441989,0.808081,0.441989,0.191919,0.571429,0.1841,2.400804,0.993568
1756,319,405,76,1351,0.053259,0.440608,0.807595,0.440608,0.192405,0.570152,0.183636,2.39936,0.993587
1757,318,406,76,1351,0.053259,0.439227,0.807107,0.439227,0.192893,0.568873,0.183171,2.397909,0.993588
1758,317,407,76,1351,0.053259,0.437845,0.806616,0.437845,0.193384,0.567592,0.182706,2.396451,0.993597
1759,316,408,76,1351,0.053259,0.436464,0.806122,0.436464,0.193878,0.566308,0.182241,2.394985,0.993632
1760,315,409,76,1351,0.053259,0.435083,0.805627,0.435083,0.194373,0.565022,0.181776,2.393512,0.993635
1761,315,409,75,1352,0.052558,0.435083,0.807692,0.435083,0.192308,0.56553,0.181311,2.399649,0.99364
1762,315,409,74,1353,0.051857,0.435083,0.809769,0.435083,0.190231,0.566038,0.180846,2.405818,0.993648
1763,314,410,74,1353,0.051857,0.433702,0.809278,0.433702,0.190722,0.564748,0.180381,2.404362,0.993668
1764,314,410,73,1354,0.051156,0.433702,0.81137,0.433702,0.18863,0.565257,0.179916,2.410574,0.993676
1765,313,411,73,1354,0.051156,0.43232,0.810881,0.43232,0.189119,0.563964,0.179451,2.409122,0.99368
1766,312,412,73,1354,0.051156,0.430939,0.81039,0.430939,0.18961,0.562669,0.178987,2.407663,0.993697
1767,311,413,73,1354,0.051156,0.429558,0.809896,0.429558,0.190104,0.561372,0.178522,2.406196,0.993702
1768,311,413,72,1355,0.050456,0.429558,0.81201,0.429558,0.18799,0.561879,0.178057,2.412479,0.993716
1769,311,413,71,1356,0.049755,0.429558,0.814136,0.429558,0.185864,0.562387,0.177592,2.418794,0.993731
1770,310,414,71,1356,0.049755,0.428177,0.813648,0.428177,0.186352,0.561086,0.177127,2.417345,0.993738
1771,310,414,70,1357,0.049054,0.428177,0.815789,0.428177,0.184211,0.561594,0.176662,2.423706,0.993745
1772,309,415,70,1357,0.049054,0.426796,0.815303,0.426796,0.184697,0.56029,0.176197,2.422262,0.993753
1773,308,416,70,1357,0.049054,0.425414,0.814815,0.425414,0.185185,0.558984,0.175732,2.42081,0.993756
1774,308,416,69,1358,0.048353,0.425414,0.816976,0.425414,0.183024,0.559491,0.175267,2.427232,0.993767
1775,308,416,68,1359,0.047652,0.425414,0.819149,0.425414,0.180851,0.56,0.174802,2.433687,0.99377
1776,307,417,68,1359,0.047652,0.424033,0.818667,0.424033,0.181333,0.55869,0.174338,2.432254,0.993778
1777,307,417,67,1360,0.046952,0.424033,0.820856,0.424033,0.179144,0.559199,0.173873,2.438757,0.993781
1778,306,418,67,1360,0.046952,0.422652,0.820375,0.422652,0.179625,0.557885,0.173408,2.437331,0.993788
1779,305,419,67,1360,0.046952,0.421271,0.819892,0.421271,0.180108,0.556569,0.172943,2.435896,0.993796
1780,304,420,67,1360,0.046952,0.41989,0.819407,0.41989,0.180593,0.555251,0.172478,2.434454,0.99381
1781,303,421,67,1360,0.046952,0.418508,0.818919,0.418508,0.181081,0.553931,0.172013,2.433004,0.993842
1782,302,422,67,1360,0.046952,0.417127,0.818428,0.417127,0.181572,0.552608,0.171548,2.431546,0.993851
1783,302,422,66,1361,0.046251,0.417127,0.820652,0.417127,0.179348,0.553114,0.171083,2.438153,0.993862
1784,301,423,66,1361,0.046251,0.415746,0.820163,0.415746,0.179837,0.551787,0.170618,2.436701,0.993907
1785,300,424,66,1361,0.046251,0.414365,0.819672,0.414365,0.180328,0.550459,0.170153,2.435241,0.993911
1786,299,425,66,1361,0.046251,0.412983,0.819178,0.412983,0.180822,0.549128,0.169689,2.433774,0.993912
1787,299,425,65,1362,0.04555,0.412983,0.821429,0.412983,0.178571,0.549632,0.169224,2.44046,0.993915
1788,298,426,65,1362,0.04555,0.411602,0.820937,0.411602,0.179063,0.548298,0.168759,2.438998,0.993922
1789,297,427,65,1362,0.04555,0.410221,0.820442,0.410221,0.179558,0.546961,0.168294,2.437529,0.993943
1790,297,427,64,1363,0.044849,0.410221,0.822715,0.410221,0.177285,0.547465,0.167829,2.444281,0.993973
1791,296,428,64,1363,0.044849,0.40884,0.822222,0.40884,0.177778,0.546125,0.167364,2.442818,0.994001
1792,296,428,63,1364,0.044149,0.40884,0.824513,0.40884,0.175487,0.54663,0.166899,2.449622,0.99401
1793,296,428,62,1365,0.043448,0.40884,0.826816,0.40884,0.173184,0.547135,0.166434,2.456465,0.994026
1794,296,428,61,1366,0.042747,0.40884,0.829132,0.40884,0.170868,0.547641,0.165969,2.463346,0.994027
1795,295,429,61,1366,0.042747,0.407459,0.828652,0.407459,0.171348,0.546296,0.165504,2.46192,0.994029
1796,294,430,61,1366,0.042747,0.406077,0.828169,0.406077,0.171831,0.544949,0.16504,2.460486,0.994032
1797,293,431,61,1366,0.042747,0.404696,0.827684,0.404696,0.172316,0.543599,0.164575,2.459043,0.994039
1798,293,431,60,1367,0.042046,0.404696,0.830028,0.404696,0.169972,0.544104,0.16411,2.46601,0.994039
1799,293,431,59,1368,0.041345,0.404696,0.832386,0.404696,0.167614,0.54461,0.163645,2.473015,0.994051
1800,292,432,59,1368,0.041345,0.403315,0.831909,0.403315,0.168091,0.543256,0.16318,2.471597,0.994065
1801,291,433,59,1368,0.041345,0.401934,0.831429,0.401934,0.168571,0.541899,0.162715,2.47017,0.994068
1802,290,434,59,1368,0.041345,0.400552,0.830946,0.400552,0.169054,0.540541,0.16225,2.468735,0.994069
1803,290,434,58,1369,0.040645,0.400552,0.833333,0.400552,0.166667,0.541045,0.161785,2.475829,0.99407
1804,289,435,58,1369,0.040645,0.399171,0.832853,0.399171,0.167147,0.539683,0.16132,2.474402,0.994076
1805,289,435,57,1370,0.039944,0.399171,0.83526,0.399171,0.16474,0.540187,0.160855,2.481553,0.994126
1806,288,436,57,1370,0.039944,0.39779,0.834783,0.39779,0.165217,0.538821,0.160391,2.480135,0.994134
1807,287,437,57,1370,0.039944,0.396409,0.834302,0.396409,0.165698,0.537453,0.159926,2.478708,0.994139
1808,287,437,56,1371,0.039243,0.396409,0.836735,0.396409,0.163265,0.537957,0.159461,2.485934,0.99414
1809,287,437,55,1372,0.038542,0.396409,0.839181,0.396409,0.160819,0.538462,0.158996,2.493203,0.994156
1810,287,437,54,1373,0.037842,0.396409,0.841642,0.396409,0.158358,0.538967,0.158531,2.500514,0.994167
1811,286,438,54,1373,0.037842,0.395028,0.841176,0.395028,0.158824,0.537594,0.158066,2.499131,0.994167
1812,286,438,53,1374,0.037141,0.395028,0.843658,0.395028,0.156342,0.5381,0.157601,2.506503,0.994169
1813,286,438,52,1375,0.03644,0.395028,0.846154,0.395028,0.153846,0.538606,0.157136,2.513918,0.99417
1814,285,439,52,1375,0.03644,0.393646,0.845697,0.393646,0.154303,0.537229,0.156671,2.512562,0.994181
1815,284,440,52,1375,0.03644,0.392265,0.845238,0.392265,0.154762,0.535849,0.156206,2.511198,0.994194
1816,283,441,52,1375,0.03644,0.390884,0.844776,0.390884,0.155224,0.534466,0.155742,2.509825,0.994197
1817,283,441,51,1376,0.035739,0.390884,0.847305,0.390884,0.152695,0.534972,0.155277,2.51734,0.994199
1818,282,442,51,1376,0.035739,0.389503,0.846847,0.389503,0.153153,0.533586,0.154812,2.515977,0.99422
1819,281,443,51,1376,0.035739,0.388122,0.846386,0.388122,0.153614,0.532197,0.154347,2.514607,0.994226
1820,280,444,51,1376,0.035739,0.38674,0.845921,0.38674,0.154079,0.530806,0.153882,2.513228,0.994226
1821,279,445,51,1376,0.035739,0.385359,0.845455,0.385359,0.154545,0.529412,0.153417,2.511841,0.994227
1822,278,446,51,1376,0.035739,0.383978,0.844985,0.383978,0.155015,0.528015,0.152952,2.510445,0.994227
1823,277,447,51,1376,0.035739,0.382597,0.844512,0.382597,0.155488,0.526616,0.152487,2.509041,0.994228
1824,276,448,51,1376,0.035739,0.381215,0.844037,0.381215,0.155963,0.525214,0.152022,2.507628,0.99423
1825,276,448,50,1377,0.035039,0.381215,0.846626,0.381215,0.153374,0.525714,0.151557,2.51532,0.994239
1826,275,449,50,1377,0.035039,0.379834,0.846154,0.379834,0.153846,0.524309,0.151093,2.513918,0.99424
1827,275,449,49,1378,0.034338,0.379834,0.848765,0.379834,0.151235,0.524809,0.150628,2.521677,0.994241
1828,275,449,48,1379,0.033637,0.379834,0.851393,0.379834,0.148607,0.52531,0.150163,2.529484,0.994247
1829,275,449,47,1380,0.032936,0.379834,0.854037,0.379834,0.145963,0.525813,0.149698,2.53734,0.994251
1830,274,450,47,1380,0.032936,0.378453,0.853583,0.378453,0.146417,0.524402,0.149233,2.535989,0.994254
1831,273,451,47,1380,0.032936,0.377072,0.853125,0.377072,0.146875,0.522989,0.148768,2.53463,0.994269
1832,272,452,47,1380,0.032936,0.375691,0.852665,0.375691,0.147335,0.521572,0.148303,2.533262,0.994284
1833,271,453,47,1380,0.032936,0.374309,0.852201,0.374309,0.147799,0.520154,0.147838,2.531885,0.994286
1834,271,453,46,1381,0.032235,0.374309,0.85489,0.374309,0.14511,0.520653,0.147373,2.539872,0.994291
1835,271,453,45,1382,0.031535,0.374309,0.857595,0.374309,0.142405,0.521154,0.146908,2.54791,0.994326
1836,270,454,45,1382,0.031535,0.372928,0.857143,0.372928,0.142857,0.519731,0.146444,2.546567,0.994337
1837,269,455,45,1382,0.031535,0.371547,0.856688,0.371547,0.143312,0.518304,0.145979,2.545215,0.994338
1838,268,456,45,1382,0.031535,0.370166,0.85623,0.370166,0.14377,0.516876,0.145514,2.543855,0.994375
1839,267,457,45,1382,0.031535,0.368785,0.855769,0.368785,0.144231,0.515444,0.145049,2.542486,0.994381
1840,267,457,44,1383,0.030834,0.368785,0.858521,0.368785,0.141479,0.515942,0.144584,2.550661,0.994392
1841,266,458,44,1383,0.030834,0.367403,0.858065,0.367403,0.141935,0.514507,0.144119,2.549305,0.994437
1842,266,458,43,1384,0.030133,0.367403,0.860841,0.367403,0.139159,0.515005,0.143654,2.557555,0.994438
